202,203
202,204
202,205
202,206
202,207
202,208
202,209
202,210
202,211
202,212
202,213
202,214
202,215
202,216
202,217
202,218
202,219
202,220
202,221
202,222
202,223
202,224
202,225
202,226
202,227
202,228
202,229
202,230
202,231
202,232
202,233
202,234
202,235
202,236
202,237
202,238
202,239
202,240
202,241
202,242
202,243
202,244
202,245
202,246
202,247
202,248
202,249
202,250
202,251
202,252
202,253
202,254
202,255
202,256
202,257
202,258
202,259
202,260
202,261
202,262
202,263
202,264
202,265
202,266
202,267
274,86,189.0
274,86,185.0
274,86,185.0
274,86,185.0
274,86,189.0
274,86,196.0
274,86,125.0
274,86,172.0
274,86,185.0
274,86,185.0
274,86,189.0
274,86,185.0
274,86,156.0
274,86,88.0
274,86,185.0
274,86,88.0
274,86,88.0
274,86,185.0
274,86,88.0
274,86,185.0
274,86,156.0
274,86,156.0
274,86,88.0
274,86,156.0
274,86,88.0
274,86,156.0
274,86,156.0
274,86,100.0
274,86,189.0
274,86,88.0
274,86,156.0
274,86,100.0
274,86,156.0
274,86,88.0
274,86,156.0
274,86,189.0
274,86,189.0
274,86,156.0
274,86,7.0
274,86,156.0
274,86,189.0
274,86,88.0
274,86,61.0
274,86,196.0
274,86,125.0
274,86,153.0
274,86,55.0
274,86,103.0
274,86,109.0
274,86,88.0
274,86,189.0
274,86,177.0
274,86,101.0
274,86,185.0
274,86,185.0
274,86,185.0
274,86,105.0
274,86,156.0
274,86,19.0
274,86,164.0
274,86,185.0
274,86,189.0
274,86,185.0
274,86,196.0
274,86,125.0
274,86,90.0
274,86,19.0
274,86,179.0
274,86,19.0
274,86,19.0
274,86,155.0
274,86,189.0
274,86,95.0
274,86,100.0
274,86,153.0
274,86,88.0
274,86,50.0
274,86,158.0
274,86,19.0
274,86,189.0
274,86,2.0
274,86,156.0
274,86,156.0
274,86,156.0
274,86,7.0
274,86,7.0
274,86,7.0
274,86,7.0
274,86,186.0
274,86,12.0
274,86,156.0
274,86,180.0
274,86,2.0
274,86,189.0
274,86,181.0
274,86,189.0
274,86,179.0
274,86,66.0
274,86,66.0
274,86,66.0
274,86,186.0
274,86,88.0
274,86,88.0
274,86,88.0
274,86,156.0
274,86,66.0
274,86,189.0
274,86,66.0
274,86,66.0
274,86,66.0
274,86,189.0
274,86,88.0
274,86,189.0
274,86,50.0
274,86,179.0
274,86,185.0
274,86,131.0
274,86,12.0
274,86,189.0
274,86,105.0
274,86,7.0
274,86,185.0
274,86,50.0
274,86,185.0
274,86,100.0
274,86,7.0
274,86,7.0
274,86,7.0
274,86,189.0
274,86,156.0
274,171,141.0
274,171,141.0
274,171,7.0
274,171,181.0
274,171,125.0
274,171,184.0
274,171,141.0
274,171,105.0
274,171,90.0
274,171,95.0
274,171,181.0
274,171,105.0
274,171,7.0
274,171,88.0
274,171,189.0
274,171,141.0
274,171,88.0
274,171,88.0
274,171,120.0
274,171,141.0
274,171,104.0
274,171,105.0
274,171,156.0
274,171,181.0
274,171,141.0
274,171,181.0
274,171,156.0
274,171,95.0
274,171,181.0
274,171,181.0
274,171,105.0
274,171,104.0
274,171,181.0
274,171,181.0
274,171,181.0
274,171,141.0
274,171,181.0
274,171,181.0
274,171,104.0
274,171,7.0
274,171,181.0
274,171,7.0
274,171,105.0
274,171,189.0
274,171,105.0
274,171,196.0
274,171,125.0
274,171,181.0
274,171,181.0
274,171,181.0
274,171,181.0
274,171,88.0
274,171,181.0
274,171,181.0
274,171,12.0
274,171,196.0
274,171,125.0
274,171,196.0
274,171,125.0
274,171,185.0
274,171,196.0
274,171,125.0
274,171,88.0
274,171,141.0
274,171,141.0
274,171,196.0
274,171,125.0
274,171,95.0
274,171,181.0
274,171,181.0
274,171,181.0
274,171,105.0
274,171,189.0
274,171,105.0
274,171,141.0
274,171,189.0
274,171,189.0
274,171,87.0
274,171,156.0
274,171,105.0
274,171,88.0
274,171,88.0
274,171,4.0
274,103,87.0
274,103,7.0
274,103,122.0
274,103,7.0
274,103,189.0
274,103,189.0
274,103,7.0
274,103,7.0
274,103,189.0
274,103,4.0
274,103,88.0
274,103,7.0
274,103,156.0
274,103,156.0
274,103,156.0
274,103,181.0
274,103,156.0
274,103,156.0
274,103,156.0
274,103,7.0
274,103,141.0
274,103,185.0
274,103,181.0
274,103,141.0
274,103,156.0
274,103,88.0
274,103,88.0
274,103,88.0
274,103,88.0
274,103,88.0
274,103,88.0
274,103,88.0
274,103,88.0
274,103,88.0
274,103,178.0
274,103,178.0
274,103,31.0
274,103,172.0
274,103,105.0
274,103,181.0
274,103,181.0
274,103,181.0
274,103,172.0
274,103,181.0
274,103,181.0
274,103,181.0
274,103,181.0
274,103,189.0
274,103,181.0
274,103,172.0
274,103,181.0
274,103,181.0
274,103,189.0
274,103,185.0
274,103,99.0
274,103,90.0
274,180,141.0
274,180,189.0
274,180,131.0
274,180,141.0
274,180,90.0
274,180,141.0
274,180,90.0
274,180,90.0
274,180,167.0
274,180,7.0
274,180,90.0
274,180,202.0
274,180,141.0
274,180,7.0
274,180,196.0
274,180,125.0
274,180,90.0
274,180,189.0
274,180,141.0
274,180,141.0
274,180,95.0
274,180,7.0
274,180,95.0
274,180,90.0
274,180,90.0
274,180,7.0
274,180,104.0
274,180,95.0
274,180,7.0
274,180,141.0
274,180,179.0
274,180,90.0
274,180,88.0
274,180,7.0
274,180,7.0
274,180,7.0
274,180,7.0
274,180,7.0
274,180,149.0
274,180,7.0
274,180,189.0
274,180,90.0
274,180,178.0
274,180,7.0
274,180,90.0
274,180,90.0
274,180,141.0
274,180,7.0
274,180,88.0
274,180,95.0
274,180,200.0
274,180,167.0
274,180,7.0
274,180,7.0
274,180,7.0
274,180,7.0
274,180,7.0
274,180,172.0
274,180,172.0
274,180,101.0
274,180,88.0
274,180,7.0
274,180,104.0
274,180,90.0
274,180,189.0
274,180,172.0
274,180,90.0
274,180,90.0
274,180,101.0
274,180,7.0
274,180,104.0
274,180,167.0
274,180,61.0
274,180,186.0
274,140,141.0
274,140,186.0
274,140,129.0
274,140,141.0
274,140,141.0
274,140,172.0
274,140,88.0
274,140,87.0
274,140,90.0
274,140,141.0
274,140,90.0
274,140,7.0
274,140,181.0
274,140,95.0
274,140,7.0
274,140,141.0
274,140,90.0
274,140,90.0
274,140,95.0
274,140,141.0
274,140,172.0
274,140,141.0
274,140,141.0
274,140,88.0
274,140,189.0
274,140,172.0
274,140,178.0
274,140,105.0
274,140,7.0
274,140,141.0
274,140,141.0
274,140,7.0
274,140,87.0
274,140,104.0
274,140,95.0
274,140,172.0
274,140,141.0
274,140,90.0
274,140,141.0
274,140,90.0
274,140,90.0
274,140,141.0
274,140,90.0
274,140,90.0
274,140,90.0
274,140,90.0
274,140,90.0
274,140,186.0
274,140,90.0
274,140,61.0
274,140,90.0
274,140,189.0
274,140,90.0
274,140,186.0
274,140,88.0
274,140,90.0
274,140,141.0
274,140,90.0
274,140,90.0
274,140,141.0
274,140,156.0
274,140,90.0
274,140,90.0
274,140,141.0
274,140,141.0
274,140,90.0
274,140,141.0
274,140,186.0
274,140,90.0
274,195,186.0
274,195,95.0
274,195,125.0
274,195,141.0
274,195,172.0
274,195,141.0
274,195,90.0
274,195,125.0
274,195,125.0
274,195,125.0
274,195,88.0
274,195,189.0
274,124,186.0
274,124,189.0
274,124,95.0
274,124,196.0
274,124,141.0
274,124,172.0
274,124,141.0
274,124,90.0
274,124,189.0
274,124,196.0
274,124,196.0
274,124,196.0
274,124,88.0
274,124,189.0
274,6,141.0
274,6,141.0
274,6,141.0
274,6,4.0
274,6,50.0
274,6,90.0
274,6,105.0
274,6,141.0
274,6,90.0
274,6,90.0
274,6,156.0
274,6,104.0
274,6,90.0
274,6,181.0
274,6,141.0
274,6,141.0
274,6,138.0
274,6,156.0
274,6,90.0
274,6,181.0
274,6,181.0
274,6,50.0
274,6,90.0
274,6,185.0
274,6,87.0
274,6,12.0
274,6,181.0
274,6,189.0
274,6,189.0
274,6,120.0
274,6,189.0
274,6,87.0
274,6,181.0
274,6,181.0
274,6,181.0
274,6,95.0
274,6,95.0
274,6,181.0
274,6,181.0
274,6,181.0
274,6,181.0
274,6,95.0
274,6,95.0
274,6,181.0
274,6,95.0
274,6,181.0
274,6,181.0
274,6,87.0
274,6,181.0
274,6,87.0
274,6,88.0
274,6,181.0
274,6,181.0
274,6,2.0
274,6,7.0
274,6,181.0
274,6,181.0
274,6,105.0
274,6,90.0
274,6,189.0
274,6,141.0
274,6,189.0
274,6,88.0
274,6,181.0
274,6,88.0
274,6,156.0
274,6,189.0
274,6,141.0
274,6,90.0
274,6,87.0
274,6,88.0
274,6,172.0
274,6,90.0
274,6,95.0
274,6,90.0
274,6,7.0
274,6,90.0
274,6,90.0
274,6,120.0
274,6,156.0
274,6,90.0
274,6,90.0
274,6,87.0
274,6,95.0
274,6,95.0
274,6,87.0
274,152,33.0
274,152,87.0
274,152,2.0
274,152,101.0
274,152,2.0
274,152,87.0
274,152,181.0
274,152,181.0
274,152,181.0
274,152,181.0
274,152,181.0
274,152,120.0
274,152,180.0
274,152,156.0
274,152,90.0
274,152,90.0
274,152,87.0
274,152,156.0
274,152,200.0
274,152,120.0
274,152,120.0
274,152,180.0
274,152,120.0
274,152,180.0
274,152,7.0
274,152,87.0
274,152,87.0
274,152,90.0
274,152,90.0
274,152,189.0
274,152,181.0
274,152,88.0
274,152,33.0
274,152,133.0
274,152,90.0
274,152,88.0
274,152,88.0
274,152,88.0
274,152,156.0
274,152,90.0
274,152,90.0
274,152,185.0
274,152,183.0
274,152,88.0
274,152,101.0
274,152,101.0
274,152,101.0
274,152,189.0
274,152,189.0
274,152,185.0
274,152,61.0
274,152,33.0
274,152,87.0
274,152,125.0
274,152,88.0
274,152,186.0
274,152,88.0
274,152,186.0
274,152,186.0
274,152,186.0
274,152,88.0
274,152,189.0
274,152,125.0
274,155,90.0
274,155,189.0
274,155,185.0
274,155,7.0
274,155,141.0
274,155,7.0
274,155,141.0
274,155,122.0
274,155,114.0
274,155,90.0
274,155,141.0
274,155,141.0
274,155,141.0
274,155,141.0
274,155,141.0
274,155,90.0
274,155,141.0
274,155,141.0
274,155,90.0
274,155,141.0
274,155,141.0
274,155,141.0
274,155,141.0
274,155,90.0
274,155,7.0
274,155,104.0
274,155,104.0
274,155,101.0
274,155,12.0
274,155,120.0
274,155,149.0
274,155,180.0
274,155,172.0
274,155,90.0
274,155,7.0
274,155,138.0
274,155,138.0
274,155,141.0
274,155,90.0
274,155,105.0
274,155,7.0
274,155,141.0
274,155,181.0
274,155,33.0
274,155,138.0
274,155,189.0
274,155,181.0
274,155,181.0
274,155,181.0
274,155,181.0
274,155,181.0
274,155,101.0
274,155,149.0
274,155,12.0
274,155,120.0
274,155,180.0
274,155,151.0
274,155,181.0
274,155,122.0
274,155,4.0
274,155,141.0
274,155,2.0
274,155,7.0
274,155,12.0
274,155,167.0
274,155,140.0
274,155,33.0
274,155,167.0
274,155,12.0
274,155,167.0
274,155,12.0
274,155,90.0
274,155,87.0
274,155,140.0
274,155,151.0
274,155,33.0
274,155,33.0
274,155,151.0
274,155,189.0
274,155,189.0
274,155,186.0
274,155,153.0
274,155,88.0
274,155,88.0
274,155,181.0
274,155,141.0
274,155,87.0
274,155,185.0
274,155,178.0
274,155,114.0
274,155,88.0
274,155,95.0
274,155,87.0
274,155,87.0
274,155,185.0
274,155,178.0
274,155,114.0
274,155,88.0
274,155,95.0
274,155,105.0
274,155,87.0
274,155,87.0
274,155,153.0
274,155,87.0
274,155,87.0
274,155,88.0
274,155,101.0
274,155,87.0
274,155,88.0
274,155,189.0
274,155,19.0
274,155,87.0
274,155,87.0
274,155,141.0
274,155,87.0
274,155,61.0
274,155,7.0
274,155,19.0
274,155,19.0
274,155,19.0
274,155,95.0
274,155,95.0
274,155,95.0
274,155,101.0
274,155,101.0
274,155,2.0
274,155,200.0
274,155,87.0
274,155,87.0
274,155,87.0
274,189,153.0
274,189,7.0
274,60,27.0
274,60,50.0
274,60,7.0
274,60,46.0
274,60,88.0
274,60,87.0
274,60,87.0
274,60,105.0
274,60,181.0
274,60,87.0
274,60,87.0
274,60,172.0
274,60,87.0
274,60,172.0
274,60,87.0
274,60,87.0
274,60,87.0
274,60,87.0
274,60,87.0
274,60,135.0
274,60,135.0
274,60,189.0
274,60,141.0
274,60,87.0
274,60,87.0
274,60,87.0
274,60,87.0
274,60,87.0
274,60,87.0
274,60,185.0
274,60,87.0
274,60,87.0
274,60,87.0
274,60,87.0
274,60,87.0
274,60,87.0
274,60,87.0
274,60,87.0
274,60,104.0
274,60,105.0
274,60,88.0
274,60,50.0
274,60,66.0
274,60,156.0
274,60,186.0
274,60,88.0
274,60,87.0
274,60,141.0
274,60,152.0
274,60,152.0
274,60,152.0
274,60,152.0
274,60,88.0
274,60,185.0
274,60,88.0
274,60,88.0
274,60,88.0
274,60,141.0
274,60,88.0
274,60,189.0
274,60,153.0
274,60,185.0
274,60,33.0
274,60,181.0
274,60,186.0
274,60,88.0
274,57,87.0
274,11,7.0
274,11,141.0
274,11,189.0
274,11,156.0
274,11,101.0
274,11,120.0
274,11,149.0
274,11,180.0
274,11,149.0
274,11,180.0
274,11,120.0
274,11,7.0
274,11,181.0
274,11,181.0
274,11,181.0
274,11,181.0
274,11,156.0
274,11,101.0
274,11,149.0
274,11,120.0
274,11,180.0
274,11,156.0
274,11,167.0
274,11,156.0
274,11,167.0
274,11,156.0
274,11,167.0
274,11,33.0
274,11,78.0
274,11,33.0
274,11,43.0
274,11,189.0
274,11,87.0
274,11,87.0
274,11,87.0
274,141,189.0
274,141,189.0
274,141,189.0
274,141,189.0
274,104,87.0
274,104,90.0
274,104,90.0
274,104,87.0
274,104,90.0
274,104,105.0
274,104,87.0
274,104,90.0
274,104,172.0
274,104,105.0
274,104,172.0
274,104,172.0
274,104,104.0
274,104,87.0
274,104,185.0
274,104,87.0
274,104,185.0
274,104,181.0
274,104,7.0
274,104,181.0
274,104,90.0
274,104,172.0
274,104,90.0
274,104,162.0
274,104,141.0
274,104,189.0
274,104,189.0
274,104,7.0
274,65,33.0
274,65,101.0
274,65,7.0
274,65,87.0
274,65,87.0
274,65,87.0
274,65,61.0
274,65,94.0
274,65,50.0
274,65,50.0
274,65,179.0
274,65,179.0
274,65,88.0
274,65,189.0
274,65,87.0
274,65,87.0
274,65,87.0
274,65,87.0
274,80,90.0
274,80,141.0
274,80,140.0
274,80,194.0
274,80,170.0
274,80,90.0
274,80,90.0
274,80,141.0
274,139,189.0
274,139,2.0
274,139,2.0
274,139,161.0
274,139,113.0
274,139,82.0
274,139,202.0
274,139,2.0
274,139,2.0
274,139,189.0
274,139,156.0
274,139,101.0
274,139,2.0
274,139,87.0
274,26,87.0
274,26,66.0
274,26,186.0
274,26,87.0
274,26,87.0
274,26,101.0
274,26,141.0
274,26,87.0
274,26,88.0
274,26,189.0
274,26,49.0
274,26,180.0
274,119,189.0
274,119,189.0
274,119,189.0
274,119,7.0
274,119,189.0
274,119,156.0
274,119,101.0
274,119,12.0
274,119,149.0
274,119,180.0
274,119,7.0
274,119,200.0
274,119,189.0
274,119,196.0
274,119,125.0
274,119,33.0
274,119,153.0
274,119,180.0
274,119,200.0
274,119,200.0
274,119,95.0
274,119,46.0
274,119,172.0
274,119,153.0
274,119,81.0
274,119,87.0
274,119,156.0
274,119,180.0
274,119,90.0
274,119,88.0
274,119,90.0
274,119,90.0
274,119,90.0
274,119,90.0
274,119,90.0
274,119,90.0
274,119,90.0
274,119,90.0
274,119,189.0
274,119,94.0
274,119,90.0
274,119,90.0
274,119,90.0
274,119,141.0
274,119,90.0
274,119,7.0
274,95,189.0
274,95,165.0
274,164,189.0
274,164,189.0
274,164,200.0
274,164,189.0
274,164,104.0
274,164,189.0
274,164,95.0
274,164,46.0
274,164,81.0
274,164,107.0
274,164,30.0
274,164,167.0
274,83,87.0
274,83,186.0
274,83,88.0
274,156,107.0
274,156,107.0
274,100,141.0
274,100,104.0
274,100,153.0
274,100,156.0
274,100,12.0
274,100,120.0
274,100,149.0
274,100,180.0
274,100,90.0
274,100,120.0
274,100,180.0
274,100,189.0
274,100,189.0
274,100,156.0
274,100,189.0
274,100,185.0
274,100,189.0
274,100,122.0
274,100,88.0
274,100,180.0
274,100,181.0
274,100,181.0
274,100,181.0
274,100,156.0
274,100,149.0
274,100,12.0
274,100,120.0
274,100,180.0
274,100,87.0
274,100,88.0
274,100,87.0
274,100,95.0
274,100,141.0
274,100,189.0
274,100,200.0
274,100,88.0
274,100,189.0
274,100,186.0
274,100,129.0
274,100,189.0
274,100,88.0
274,100,189.0
274,100,189.0
274,100,189.0
274,100,181.0
274,100,88.0
274,100,88.0
274,100,189.0
274,100,95.0
274,100,88.0
274,100,95.0
274,100,7.0
274,100,189.0
274,100,189.0
274,100,88.0
274,100,189.0
274,100,88.0
274,100,88.0
274,100,88.0
274,100,189.0
274,100,88.0
274,100,192.0
274,100,7.0
274,100,7.0
274,100,189.0
274,100,189.0
274,100,189.0
274,100,88.0
274,100,88.0
274,100,95.0
274,100,88.0
274,100,189.0
274,100,185.0
274,148,141.0
274,148,104.0
274,148,156.0
274,148,101.0
274,148,12.0
274,148,120.0
274,148,180.0
274,148,181.0
274,148,156.0
274,148,101.0
274,148,12.0
274,148,120.0
274,148,180.0
274,148,189.0
274,148,189.0
274,148,7.0
274,148,7.0
274,148,7.0
274,148,7.0
274,148,90.0
274,148,90.0
274,148,88.0
274,148,90.0
274,148,90.0
274,148,90.0
274,148,90.0
274,148,90.0
274,148,90.0
274,148,90.0
274,148,189.0
274,148,7.0
274,148,88.0
274,79,189.0
274,127,87.0
274,127,87.0
274,166,88.0
274,166,181.0
274,166,181.0
274,166,181.0
274,166,56.0
274,166,189.0
274,166,95.0
274,166,46.0
274,166,7.0
274,166,156.0
274,166,12.0
274,166,156.0
274,166,12.0
274,166,156.0
274,166,12.0
274,166,140.0
274,166,181.0
274,87,167.0
274,87,87.0
274,87,7.0
274,87,87.0
274,87,101.0
274,87,87.0
274,87,87.0
274,87,172.0
274,87,90.0
274,87,99.0
274,87,104.0
274,87,181.0
274,87,87.0
274,87,189.0
274,87,189.0
274,87,189.0
274,87,189.0
274,87,189.0
274,87,7.0
274,87,90.0
274,87,189.0
274,87,141.0
274,87,87.0
274,87,87.0
274,87,189.0
274,87,7.0
274,87,181.0
274,87,181.0
274,87,181.0
274,87,181.0
274,87,7.0
274,87,181.0
274,87,181.0
274,87,180.0
274,87,101.0
274,87,122.0
274,87,180.0
274,87,181.0
274,87,181.0
274,87,87.0
274,87,87.0
274,87,104.0
274,87,87.0
274,87,100.0
274,87,87.0
274,87,87.0
274,87,87.0
274,87,185.0
274,87,87.0
274,87,87.0
274,87,141.0
274,87,189.0
274,87,181.0
274,87,95.0
274,87,200.0
274,87,172.0
274,87,172.0
274,87,172.0
274,87,181.0
274,87,87.0
274,87,100.0
274,87,100.0
274,87,87.0
274,87,101.0
274,87,180.0
274,87,7.0
274,87,101.0
274,87,7.0
274,87,189.0
274,87,101.0
274,87,101.0
274,87,11.0
274,87,170.0
274,87,189.0
274,87,189.0
274,87,189.0
274,87,94.0
274,87,90.0
274,87,172.0
274,87,189.0
274,87,189.0
274,87,101.0
274,87,189.0
274,87,101.0
274,87,185.0
274,87,194.0
274,87,185.0
274,87,86.0
274,87,186.0
274,87,7.0
274,87,141.0
274,87,87.0
274,87,95.0
274,87,101.0
274,87,87.0
274,87,87.0
274,87,7.0
274,87,186.0
274,87,196.0
274,87,125.0
274,87,95.0
274,87,95.0
274,87,186.0
274,87,90.0
274,87,101.0
274,87,179.0
274,87,186.0
274,87,189.0
274,87,186.0
274,87,186.0
274,87,186.0
274,87,129.0
274,87,186.0
274,87,186.0
274,87,186.0
274,87,186.0
274,87,186.0
274,87,186.0
274,87,186.0
274,87,186.0
274,87,186.0
274,87,100.0
274,87,100.0
274,87,189.0
274,87,186.0
274,87,189.0
274,87,189.0
274,87,186.0
274,87,95.0
274,87,186.0
274,87,186.0
274,87,189.0
274,87,186.0
274,87,101.0
274,87,101.0
274,87,105.0
274,87,105.0
274,87,101.0
274,87,101.0
274,87,186.0
274,87,101.0
274,87,101.0
274,87,101.0
274,87,186.0
274,87,101.0
274,87,101.0
274,87,101.0
274,87,101.0
274,87,101.0
274,87,101.0
274,87,186.0
274,87,101.0
274,87,101.0
274,87,101.0
274,87,101.0
274,87,101.0
274,87,101.0
274,87,87.0
274,87,189.0
274,87,90.0
274,87,100.0
274,87,101.0
274,87,101.0
274,87,95.0
274,87,90.0
274,87,101.0
274,87,189.0
274,87,95.0
274,87,186.0
274,87,186.0
274,87,186.0
274,87,95.0
274,87,101.0
274,87,95.0
274,87,100.0
274,87,61.0
274,87,61.0
274,87,61.0
274,87,61.0
274,87,61.0
274,87,7.0
274,87,172.0
274,87,179.0
274,87,87.0
274,87,87.0
274,87,179.0
274,87,100.0
274,87,100.0
274,87,179.0
274,87,186.0
274,87,189.0
274,87,7.0
274,87,186.0
274,87,186.0
274,87,186.0
274,87,95.0
274,87,179.0
274,87,179.0
274,87,186.0
274,87,186.0
274,87,84.0
274,87,84.0
274,87,179.0
274,87,61.0
274,87,7.0
274,87,186.0
274,87,179.0
274,87,61.0
274,87,7.0
274,87,179.0
274,87,61.0
274,87,7.0
274,87,179.0
274,87,61.0
274,87,7.0
274,87,179.0
274,87,61.0
274,87,7.0
274,87,179.0
274,87,61.0
274,87,7.0
274,87,186.0
274,87,186.0
274,87,186.0
274,87,186.0
274,87,87.0
274,87,87.0
274,87,87.0
274,87,186.0
274,87,186.0
274,87,87.0
274,87,101.0
274,87,87.0
274,87,105.0
274,87,186.0
274,87,129.0
274,87,129.0
274,87,186.0
274,87,186.0
274,87,186.0
274,87,186.0
274,87,172.0
274,87,186.0
274,87,185.0
274,87,189.0
274,87,189.0
274,87,4.0
274,94,189.0
274,94,181.0
274,94,181.0
274,94,90.0
274,94,90.0
274,94,181.0
274,94,7.0
274,94,181.0
274,94,181.0
274,94,181.0
274,94,181.0
274,94,181.0
274,94,181.0
274,94,181.0
274,94,181.0
274,94,181.0
274,94,181.0
274,94,172.0
274,94,181.0
274,94,181.0
274,94,181.0
274,94,181.0
274,94,181.0
274,94,181.0
274,94,181.0
274,94,181.0
274,94,189.0
274,94,181.0
274,94,104.0
274,94,181.0
274,94,104.0
274,94,181.0
274,94,172.0
274,94,4.0
274,94,122.0
274,94,181.0
274,94,181.0
274,94,46.0
274,94,46.0
274,94,46.0
274,94,181.0
274,94,46.0
274,94,181.0
274,94,141.0
274,94,90.0
274,94,181.0
274,94,88.0
274,94,200.0
274,94,88.0
274,94,141.0
274,94,179.0
274,94,200.0
274,94,189.0
274,94,87.0
274,94,101.0
274,94,141.0
274,94,189.0
274,94,88.0
274,94,88.0
274,94,7.0
274,94,189.0
274,94,141.0
274,94,88.0
274,94,141.0
274,94,90.0
274,94,90.0
274,94,189.0
274,94,88.0
274,94,156.0
274,94,101.0
274,94,189.0
274,94,88.0
274,94,189.0
274,94,90.0
274,94,90.0
274,94,186.0
274,94,88.0
274,94,88.0
274,94,88.0
274,94,88.0
274,94,141.0
274,94,88.0
274,94,189.0
274,94,88.0
274,94,88.0
274,94,101.0
274,94,122.0
274,94,7.0
274,94,7.0
274,94,189.0
274,94,7.0
274,94,186.0
274,94,186.0
274,94,7.0
274,49,189.0
274,49,189.0
274,49,90.0
274,49,189.0
274,49,141.0
274,49,194.0
274,49,61.0
274,49,90.0
274,49,68.0
274,49,91.0
274,49,125.0
274,49,184.0
274,49,39.0
274,49,164.0
274,49,66.0
274,49,61.0
274,49,61.0
274,49,61.0
274,49,181.0
274,49,200.0
274,49,66.0
274,49,87.0
274,40,189.0
274,40,189.0
274,9,87.0
274,9,87.0
274,9,189.0
274,9,101.0
274,121,104.0
274,121,104.0
274,121,90.0
274,121,189.0
274,121,90.0
274,121,90.0
274,121,90.0
274,121,7.0
274,121,87.0
274,121,181.0
274,121,181.0
274,121,181.0
274,121,101.0
274,121,88.0
274,121,180.0
274,121,181.0
274,121,181.0
274,121,4.0
274,121,61.0
274,121,156.0
274,121,141.0
274,121,125.0
274,121,184.0
274,199,87.0
274,199,156.0
274,199,141.0
274,199,141.0
274,199,7.0
274,199,7.0
274,199,120.0
274,199,120.0
274,199,181.0
274,199,181.0
274,199,181.0
274,199,181.0
274,199,181.0
274,199,7.0
274,199,181.0
274,199,88.0
274,199,95.0
274,199,189.0
274,199,141.0
274,199,186.0
274,199,88.0
274,199,7.0
274,199,7.0
274,199,156.0
274,199,84.0
274,1,7.0
274,1,121.0
274,1,153.0
274,1,141.0
274,1,140.0
274,1,153.0
274,1,81.0
274,1,156.0
274,67,50.0
274,67,141.0
274,67,101.0
274,67,101.0
274,67,179.0
274,67,87.0
274,99,87.0
274,99,179.0
274,99,88.0
274,99,186.0
274,99,196.0
274,99,125.0
274,99,88.0
274,99,88.0
274,32,189.0
274,32,180.0
274,32,18.0
274,32,90.0
274,32,180.0
274,32,153.0
274,32,90.0
274,32,153.0
274,32,189.0
274,32,156.0
274,32,12.0
274,32,189.0
274,32,12.0
274,32,151.0
274,32,156.0
274,32,196.0
274,32,125.0
274,32,196.0
274,32,125.0
274,32,156.0
274,32,156.0
274,32,189.0
274,32,82.0
274,32,141.0
274,32,81.0
274,32,90.0
274,32,90.0
274,32,90.0
274,32,186.0
274,32,161.0
274,32,151.0
274,32,189.0
274,32,186.0
274,32,189.0
274,32,153.0
274,32,185.0
274,32,61.0
274,32,189.0
274,32,151.0
274,32,186.0
274,32,90.0
274,185,2.0
274,185,68.0
274,185,90.0
274,185,90.0
274,185,90.0
274,185,192.0
274,185,185.0
274,185,156.0
274,185,87.0
274,185,171.0
274,185,141.0
274,185,189.0
274,185,101.0
274,185,101.0
274,185,87.0
274,185,99.0
274,185,101.0
274,185,81.0
274,185,88.0
274,185,7.0
274,185,90.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,87.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,140.0
274,185,2.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,61.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,101.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,45.0
274,185,179.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,189.0
274,185,84.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,189.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,185,88.0
274,191,90.0
274,191,90.0
274,191,90.0
274,191,141.0
274,191,90.0
274,191,101.0
274,191,95.0
274,191,61.0
274,3,87.0
274,3,87.0
274,3,131.0
274,3,104.0
274,3,122.0
274,3,189.0
274,3,122.0
274,3,181.0
274,3,122.0
274,3,181.0
274,3,178.0
274,3,186.0
274,137,156.0
274,137,94.0
274,137,180.0
274,137,101.0
274,137,88.0
274,160,113.0
274,160,82.0
274,160,140.0
274,160,202.0
274,160,33.0
274,160,33.0
274,160,33.0
274,112,161.0
274,112,82.0
274,112,140.0
274,112,202.0
274,81,161.0
274,81,113.0
274,81,140.0
274,81,202.0
274,81,33.0
274,81,33.0
274,81,186.0
274,201,161.0
274,201,113.0
274,201,82.0
274,201,140.0
274,201,90.0
274,201,90.0
274,169,185.0
274,169,81.0
274,169,141.0
274,10,141.0
274,10,141.0
