174,175
174,176
174,177
174,178
174,179
174,180
174,181
174,182
174,183
174,184
174,185
174,186
174,187
174,188
174,189
174,190
174,191
174,192
174,193
174,194
174,195
174,196
174,197
174,198
174,199
174,200
174,201
174,202
174,203
174,204
174,205
174,206
174,207
174,208
174,209
174,210
174,211
174,212
174,213
174,214
174,215
174,216
174,217
174,218
174,219
174,220
174,221
174,222
174,223
174,224
174,225
174,226
174,227
174,228
174,229
174,230
174,231
174,232
174,233
174,234
174,235
174,236
174,237
174,238
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,55.0
244,76,120.0
244,76,147.0
244,76,147.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,147.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,120.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,147.0
244,76,75.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,147.0
244,76,74.0
244,76,147.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,147.0
244,76,120.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,90.0
244,76,147.0
244,76,74.0
244,76,91.0
244,76,91.0
244,76,147.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,146.0
244,76,91.0
244,76,147.0
244,76,120.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,78.0
244,76,120.0
244,76,120.0
244,76,75.0
244,76,91.0
244,76,140.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,140.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,120.0
244,76,91.0
244,76,140.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,120.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,5.0
244,76,91.0
244,76,140.0
244,76,140.0
244,76,120.0
244,76,74.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,120.0
244,76,120.0
244,76,120.0
244,76,91.0
244,76,147.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,120.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,74.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,164.0
244,76,120.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,90.0
244,76,120.0
244,76,120.0
244,76,147.0
244,76,91.0
244,76,91.0
244,76,140.0
244,76,91.0
244,76,120.0
244,76,5.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,147.0
244,76,147.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,147.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,75.0
244,76,120.0
244,76,75.0
244,76,91.0
244,76,120.0
244,76,82.0
244,76,50.0
244,76,161.0
244,76,5.0
244,76,5.0
244,76,5.0
244,76,91.0
244,76,91.0
244,76,75.0
244,76,91.0
244,76,75.0
244,76,91.0
244,76,82.0
244,76,91.0
244,76,5.0
244,76,120.0
244,76,91.0
244,76,147.0
244,76,75.0
244,76,75.0
244,76,164.0
244,76,75.0
244,76,75.0
244,76,75.0
244,76,75.0
244,76,120.0
244,76,75.0
244,76,75.0
244,76,75.0
244,76,75.0
244,76,164.0
244,76,75.0
244,76,164.0
244,76,75.0
244,76,75.0
244,76,164.0
244,76,75.0
244,76,75.0
244,76,75.0
244,76,75.0
244,76,75.0
244,76,120.0
244,76,91.0
244,76,5.0
244,76,91.0
244,76,91.0
244,76,75.0
244,76,91.0
244,76,91.0
244,76,75.0
244,76,120.0
244,76,75.0
244,76,75.0
244,76,120.0
244,76,75.0
244,76,75.0
244,76,120.0
244,76,164.0
244,76,120.0
244,76,75.0
244,76,120.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,5.0
244,76,120.0
244,76,120.0
244,76,75.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,120.0
244,76,91.0
244,76,164.0
244,76,86.0
244,76,75.0
244,76,74.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,147.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,147.0
244,76,91.0
244,76,120.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,74.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,164.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,5.0
244,76,91.0
244,76,75.0
244,76,75.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,75.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,147.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,164.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,5.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,75.0
244,76,120.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,115.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,164.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,5.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,6.0
244,76,91.0
244,76,74.0
244,76,91.0
244,76,120.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,74.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,164.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,6.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,74.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,74.0
244,76,147.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,140.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,140.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,147.0
244,76,147.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,120.0
244,76,91.0
244,76,161.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,161.0
244,76,161.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,164.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,161.0
244,76,161.0
244,76,161.0
244,76,161.0
244,76,91.0
244,76,161.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,76.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,75.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,5.0
244,76,91.0
244,76,147.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,5.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,76.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,164.0
244,76,91.0
244,76,91.0
244,76,6.0
244,76,169.0
244,76,107.0
244,76,120.0
244,76,91.0
244,76,132.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,75.0
244,76,74.0
244,76,91.0
244,76,75.0
244,76,75.0
244,76,75.0
244,76,164.0
244,76,75.0
244,76,75.0
244,76,5.0
244,76,5.0
244,76,75.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,74.0
244,76,74.0
244,76,91.0
244,76,74.0
244,76,74.0
244,76,91.0
244,76,74.0
244,76,91.0
244,76,91.0
244,76,74.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,115.0
244,76,74.0
244,76,74.0
244,76,91.0
244,76,74.0
244,76,164.0
244,76,74.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,120.0
244,76,120.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,74.0
244,76,86.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,76,91.0
244,73,86.0
244,73,1.0
244,73,5.0
244,73,75.0
244,73,100.0
244,73,5.0
244,73,164.0
244,73,105.0
244,73,105.0
244,73,164.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,120.0
244,73,120.0
244,73,77.0
244,73,77.0
244,73,3.0
244,73,164.0
244,73,156.0
244,73,86.0
244,73,164.0
244,73,164.0
244,73,75.0
244,73,87.0
244,73,86.0
244,73,160.0
244,73,86.0
244,73,91.0
244,73,156.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,147.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,87.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,118.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,160.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,78.0
244,73,120.0
244,73,76.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,87.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,5.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,169.0
244,73,107.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,5.0
244,73,75.0
244,73,86.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,135.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,86.0
244,73,75.0
244,73,86.0
244,73,86.0
244,73,75.0
244,73,132.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,86.0
244,73,86.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,161.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,91.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,160.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,12.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,160.0
244,73,75.0
244,73,57.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,164.0
244,73,145.0
244,73,87.0
244,73,164.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,87.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,161.0
244,73,75.0
244,73,9.0
244,73,75.0
244,73,55.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,164.0
244,73,86.0
244,73,86.0
244,73,75.0
244,73,154.0
244,73,75.0
244,73,75.0
244,73,5.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,102.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,92.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,155.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,85.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,87.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,87.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,91.0
244,73,75.0
244,73,75.0
244,73,91.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,78.0
244,73,121.0
244,73,75.0
244,73,92.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,160.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,110.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,87.0
244,73,75.0
244,73,121.0
244,73,75.0
244,73,164.0
244,73,75.0
244,73,164.0
244,73,169.0
244,73,107.0
244,73,75.0
244,73,164.0
244,73,160.0
244,73,75.0
244,73,92.0
244,73,87.0
244,73,50.0
244,73,142.0
244,73,50.0
244,73,75.0
244,73,164.0
244,73,50.0
244,73,50.0
244,73,160.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,87.0
244,73,75.0
244,73,135.0
244,73,135.0
244,73,164.0
244,73,164.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,164.0
244,73,75.0
244,73,75.0
244,73,87.0
244,73,87.0
244,73,75.0
244,73,87.0
244,73,87.0
244,73,75.0
244,73,115.0
244,73,34.0
244,73,34.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,135.0
244,73,160.0
244,73,160.0
244,73,160.0
244,73,164.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,135.0
244,73,164.0
244,73,164.0
244,73,164.0
244,73,164.0
244,73,164.0
244,73,75.0
244,73,164.0
244,73,92.0
244,73,87.0
244,73,75.0
244,73,86.0
244,73,87.0
244,73,87.0
244,73,121.0
244,73,121.0
244,73,87.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,5.0
244,73,5.0
244,73,121.0
244,73,164.0
244,73,164.0
244,73,75.0
244,73,164.0
244,73,57.0
244,73,121.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,50.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,77.0
244,73,57.0
244,73,135.0
244,73,75.0
244,73,115.0
244,73,37.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,115.0
244,73,75.0
244,73,92.0
244,73,92.0
244,73,75.0
244,73,139.0
244,73,37.0
244,73,115.0
244,73,75.0
244,73,115.0
244,73,121.0
244,73,164.0
244,73,75.0
244,73,75.0
244,73,37.0
244,73,164.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,164.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,139.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,92.0
244,73,75.0
244,73,91.0
244,73,75.0
244,73,81.0
244,73,155.0
244,73,75.0
244,73,75.0
244,73,78.0
244,73,75.0
244,73,68.0
244,73,75.0
244,73,75.0
244,73,87.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,164.0
244,73,164.0
244,73,92.0
244,73,164.0
244,73,164.0
244,73,164.0
244,73,75.0
244,73,164.0
244,73,75.0
244,73,75.0
244,73,115.0
244,73,87.0
244,73,102.0
244,73,55.0
244,73,55.0
244,73,139.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,164.0
244,73,164.0
244,73,75.0
244,73,164.0
244,73,75.0
244,73,8.0
244,73,164.0
244,73,164.0
244,73,164.0
244,73,164.0
244,73,92.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,87.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,164.0
244,73,164.0
244,73,161.0
244,73,91.0
244,73,164.0
244,73,164.0
244,73,77.0
244,73,75.0
244,73,75.0
244,73,164.0
244,73,164.0
244,73,164.0
244,73,164.0
244,73,75.0
244,73,75.0
244,73,164.0
244,73,75.0
244,73,87.0
244,73,75.0
244,73,161.0
244,73,50.0
244,73,50.0
244,73,75.0
244,73,77.0
244,73,75.0
244,73,164.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,8.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,164.0
244,73,119.0
244,73,75.0
244,73,91.0
244,73,132.0
244,73,132.0
244,73,75.0
244,73,120.0
244,73,77.0
244,73,75.0
244,73,154.0
244,73,6.0
244,73,26.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,75.0
244,73,77.0
244,73,75.0
244,73,164.0
244,73,164.0
244,73,75.0
244,73,75.0
244,73,161.0
244,73,75.0
244,73,137.0
244,73,6.0
244,73,6.0
244,73,6.0
244,73,75.0
244,73,75.0
244,73,5.0
244,73,77.0
244,73,164.0
244,73,77.0
244,73,77.0
244,73,77.0
244,73,1.0
244,73,145.0
244,73,164.0
244,73,75.0
244,73,164.0
244,73,164.0
244,73,86.0
244,73,75.0
244,73,86.0
244,73,164.0
244,73,75.0
244,73,164.0
244,73,75.0
244,73,86.0
244,73,75.0
244,73,164.0
244,73,164.0
244,73,87.0
244,73,75.0
244,73,1.0
244,73,164.0
244,73,26.0
244,73,164.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,77.0
244,73,75.0
244,73,75.0
244,73,55.0
244,73,55.0
244,73,75.0
244,73,164.0
244,73,77.0
244,73,75.0
244,73,1.0
244,73,75.0
244,73,119.0
244,73,119.0
244,73,119.0
244,73,75.0
244,73,75.0
244,73,75.0
244,73,77.0
244,73,164.0
244,73,164.0
244,73,86.0
244,73,3.0
244,73,164.0
244,73,77.0
244,73,75.0
244,73,164.0
244,73,75.0
244,73,75.0
244,73,164.0
244,73,1.0
244,73,1.0
244,73,164.0
244,73,55.0
244,73,164.0
244,73,75.0
244,73,77.0
244,73,75.0
244,73,75.0
244,73,164.0
244,73,77.0
244,73,1.0
244,73,143.0
244,73,143.0
