2,10
5,6
2486,2255,3171.0
2487,2951,3972.0
2489,2489
2500,2589,3912.0
2510,2830
2513,3176
2515,2595,4178.0
2517,2517
2517,2310,4184.0
2518,3077,4048.0
2520,2720,3741.0
2521,2841,4202.0
2522,1818,4211.0
2527,2643
2528,2517
2537,2721
2538,2538
2541,2641
2542,2542
2542,3279
2552,3002
2556,2556,4230.0
2556,2556,4230.0
2561,3206
2563,3213
2576,2921
2576,2921
2577,2965,4179.0
2578,2578
2580,2841,3808.0
2580,1956,4434.0
2582,1818
2588,3087
2591,3072
2595,2515
2597,3229
2598,2824,4305.0
2607,2607
2608,2616
2616,2282,4413.0
2616,3295,4413.0
2627,2542
2631,2630
2635,2060
2640,3316
2640,3316
2641,2641
2653,2999
2654,2990
2693,2693
2701,2002
2707,2709
2718,2841
2721,2721
2722,2722
2733,2733
2733,2733,3754.0
2733,2103,4434.0
2739,2739
2742,3192
2744,2780,4054.0
2766,3042
2772,3065
2787,3042,3994.0
2792,2792
2796,2796
2806,2807
2807,2806
2823,2985,4305.0
2823,3354
2824,2823,4423.0
2827,3175
2833,3042,3994.0
2863,1838
2867,2867
2868,3177
2876,2520,4264.0
2878,3060,4053.0
2881,2641
2886,2722,4078.0
2894,2894
2908,2908
2913,3356,4463.0
2919,2919
2919,2919
2929,2894
2932,3043,4004.0
2933,2933,4316.0
2933,2825,4003.0
2933,3335
2937,3236
2942,3030
2948,2613,4304.0
2950,2932,3995.0
2977,2977
2980,3278
2986,3308
2999,2999
3007,3356
3030,3359
3033,2823
3033,3354
3038,2019
3042,3042
3042,3333
3043,3022,4311.0
3051,3271,4321.0
3056,3056
3070,3070
3079,3299,4375.0
3089,3089
3116,3353
3122,3170
3138,3138
3154,3154
3154,3354
3159,3159
3237,2894
3241,3022,3995.0
3271,3318,4384.0
3272,2285
3274,3350,4429.0
3277,3332
3280,3373
3282,3338
3288,3381
3301,3381
3302,3302,4436.0
3302,3302,4436.0
3304,3265,4319.0
3305,3346,4456.0
3316,3324,4395.0
3337,2841
3357,3380
