id,label
8307,"SHIRAKURA, T"
8308,"ENDOH, S"
8309,"GHOSEZ, P"
8310,"GONZE, X"
8311,"BIANCONI, G"
8312,"NAUDTS, J"
8313,"PEREZ, R"
8314,"ORTEGA, J"
8315,"FLORES, F"
8316,"KELLY, D"
8317,"GUITTIENNE, P"
8318,"ANSERMET, JP"
8319,"BHASEEN, MJ"
8320,"OLIVEIRA, URD"
8321,"OHTANI, T"
8322,"DASGUPTA, I"
8323,"PIVOVAROV, E"
8324,"SHIOMI, M"
8325,"FLOREANO, L"
8326,"CVETKO, D"
8327,"BAVDEK, G"
8328,"BENES, M"
8329,"MORGANTE, A"
8330,"VILLAIN-GUILLOT, S"
8331,"SAKAI, K"
8332,"TSUBOI, Z"
8333,"GRITSENKO, VA"
8334,"LENAHAN, PM"
8335,"MOROKOV, YN"
8336,"NOVIKOV, YN"
8337,"CARSUGHI, F"
8338,"GAZZILLO, D"
8339,"GUYON, R"
8340,"LEE, S"
8341,"JONSSON, L"
8342,"WILKINS, JW"
8343,"KLIMECK, G"
8344,"ROSE, G"
8345,"SMIRNOV, AY"
8346,"YASHENKIN, AG"
8347,"LIU, YL"
8348,"MATSUMOTO, M"
8349,"KOGA, M"
8350,"SANDALOV, I"
8351,"LUNDIN, U"
8352,"BOSE, I"
8353,"BICOUT, DJ"
8354,"BURKHARDT, TW"
8355,"MARTORELL, J"
8356,"SPRUNG, DWL"
8357,"MACHADO, PA"
8358,"LEFEVRE, A"
8359,"SZYMANSKA, MH"
8360,"LITTLEWOOD, PB"
8361,"KOITZSCH, A"
8362,"BORISENKO, S"
8363,"MUKHOPADHYA, T"
8364,"PAI, GV"
8365,"OTANI, M"
8366,"SUZUKI, N"
8367,"BANERJEE, T"
8368,"SHIRODHKAR, VS"
8369,"PORTA, M"
8370,"CASTAN, T"
8371,"MIYAZAKI, T"
8372,"PIOTROWSKI, EW"
8373,"SLADKOWSKI, J"
8374,"BACHMANN, M"
8375,"PELSTER, A"
8376,"TAHVILDARZADEH, AN"
8377,"SCHONE, WD"
8378,"EKARDT, W"
8379,"DOLL, K"
8380,"SAUNDERS, VR"
8381,"HARRISON, NM"
8382,"THURNER, S"
8383,"PERSHIN, YV"
8384,"EHRHARDT, GCMA"
8385,"SCHRECK, F"
8386,"CORWIN, KL"
8387,"CUBIZOLLES, J"
8388,"KHAYKOVICH, L"
8389,"MEWES, MO"
8390,"SALOMON, C"
8391,"HAYAKAWA, H"
8392,"KUNINAKA, H"
8393,"KRAUSE, A"
8394,"FRESARD, R"
8395,"KOPP, T"
8396,"SMERZI, A"
8397,"FANTONI, S"
8398,"SHENOY, SR"
8399,"BEIL, FW"
8400,"KRAUS, A"
8401,"ERBE, A"
8402,"HOHBERGER, E"
8403,"VERDOZZI, C"
8404,"MARINI, A"
8405,"YAMPOLSKII, SV"
8406,"RUBTSOV, AN"
8407,"UZELAC, K"
8408,"GLUMAC, Z"
8409,"ANICIC, A"
8410,"CARMONA, HA"
8411,"GROSSMAN, JC"
8412,"ROHLFING, M"
8413,"MITAS, L"
8414,"LOUIE, SG"
8415,"COHEN, ML"
8416,"SANTER, M"
8417,"CZERW, R"
8418,"TERRONES, M"
8419,"CHARLIER, JC"
8420,"BLASE, X"
8421,"FOLEY, B"
8422,"KAMALAKARAN, R"
8423,"GROBERT, N"
8424,"TERRONES, H"
8425,"AJAYAN, PM"
8426,"BLAU, W"
8427,"TEKLEAB, D"
8428,"RUHLE, M"
8429,"CARROLL, DL"
8430,"RODER, A"
8431,"LUECK, T"
8432,"KONTANI, H"
8433,"KINO, H"
8434,"BOSSCHE, BVD"
8435,"ROSENFELDER, R"
8436,"SCHREIBER, AW"
8437,"BRUUN, GM"
8438,"SCHMITTECKERT, P"
8439,"BAVIERA, R"
8440,"PASQUINI, M"
8441,"RABOANARY, J"
8442,"SERVA, M"
8443,"KAVOKIN, KV"
8444,"GARDINER, SA"
8445,"GHERI, KM"
8446,"CRESPI, VH"
8447,"HONE, J"
8448,"BATLOGG, B"
8449,"BENES, Z"
8450,"JOHNSON, AT"
8451,"FISCHER, JE"
8452,"FERRARI, H"
8453,"CALZETTA, E"
8454,"CORRERA, L"
8455,"BHATTACHARYA, D"
8456,"PANDEY, A"
8457,"CHAKRABORTY, A"
8458,"OJHA, VN"
8459,"YASUI, Y"
8460,"TAKAAI, T"
8461,"OOTSUKA, T"
8462,"RAU, D"
8463,"BIANCHI, A"
8464,"HAKOBYAN, T"
8465,"HETHERINGTON, JH"
8466,"ROGER, M"
8467,"GEISER, U"
8468,"FISHER, ME"
8469,"PANAGIOTOPOULOS, AZ"
8470,"MOLINARI, L"
8471,"MANIV, T"
8472,"ZOLI, M"
8473,"PETROVIC, C"
8474,"MORAGHEBI, M"
8475,"SCHULTE-FROHLINDE, V"
8476,"GLASS, PCIL"
8477,"GOULD, MD"
8478,"SHIMADA, J"
8479,"KUSSELL, EL"
8480,"BRANKOV, J"
8481,"PESHEVA, N"
8482,"HYOUGUCHI, T"
8483,"KLEIN, L"
8484,"KATS, Y"
8485,"WISER, N"
8486,"GEBALLE, TH"
8487,"KLIPA, N"
8488,"RADOVIC, Z"
8489,"DOBROSAVLJEVIC-GRUJIC, L"
8490,"VUJICIC, B"
8491,"HUNT, AW"
8492,"SINGER, PM"
8493,"CEDERSTROM, AF"
8494,"IMAI, T"
8495,"TORRES, F"
8496,"BOHIGAS, X"
8497,"BLOM, S"
8498,"GORELIK, LY"
8499,"WANG, XF"
8500,"PALM, E"
8501,"MURPHY, T"
8502,"TOZER, S"
8503,"MILLER-RICCI, E"
8504,"PEABODY, L"
8505,"LI, CQH"
8506,"ALVER, U"
8507,"WILLS, JM"
8508,"BRAND, J"
8509,"BURGER, S"
8510,"BAXTER, RJ"
8511,"VAVRO, J"
8512,"BENJAMIN, C"
8513,"ROSSI, GGF"
8514,"MERKULOV, IA"
8515,"PEREL, VI"
8516,"YASSIEVICH, IN"
8517,"MALYSHEV, AV"
8518,"AUNOLA, M"
8519,"FRIEDMAN, EJ"
8520,"PRUISKEN, AMM"
8521,"SKORIC, B"
8522,"VARNIK, F"
8523,"AMIN, MHS"
8524,"OMELYANCHOUK, AN"
8525,"ZAGOSKIN, AM"
8526,"NOBRE, FAS"
8527,"SHIUE, CH"
8528,"SHIKTOROV, P"
8529,"STARIKOV, E"
8530,"GRUZINSKIS, V"
8531,"VARANI, L"
8532,"VAISSIERE, JC"
8533,"TARASOV, OS"
8534,"KREKHOV, AP"
8535,"KRAMER, L"
8536,"KOVALEV, AV"
8537,"AKSELROD, LA"
8538,"CREPIEUX, A"
8539,"BRUNO, P"
8540,"KRUPENIN, VA"
8541,"PRESNOV, DE"
8542,"SAVVATEEV, MN"
8543,"CUEVAS, E"
8544,"GASPARIAN, V"
8545,"WEISS, C"
8546,"BARDEK, V"
8547,"MELJANAC, S"
8548,"DAVIS, MJ"
8549,"MORGAN, SA"
8550,"BURNETT, K"
8551,"YIN, WG"
8552,"GONG, CD"
8553,"ZORODDU, A"
8554,"XU, JB"
8555,"HARAN, G"
8556,"NAGI, ADS"
8557,"AVERKIEV, NS"
8558,"GOLUB, LE"
8559,"WILLANDER, M"
8560,"DRUMMOND, P"
8561,"SHARMA, RG"
8562,"DUMITRU, S"
8563,"BOER, A"
8564,"GANAZZOLI, F"
8565,"RUDIN, SP"
8566,"LIU, AY"
8567,"QUANDT, A"
8568,"PHILIPPE, P"
8569,"BURDA, Z"
8570,"JANIK, RA"
8571,"JURKIEWICZ, J"
8572,"NOWAK, MA"
8573,"ZAHED, I"
8574,"DASGUPTA, S"
8575,"CHATTOPADHYAY, P"
8576,"ROY, SK"
8577,"BARZYKIN, V"
8578,"MEDEIROS, GAD"
8579,"KONDAKOV, DE"
8580,"SIBANI, P"
8581,"ANDERSEN, CM"
8582,"CESSAC, B"
8583,"BLANCHARD, P"
8584,"KRUEGER, T"
8585,"PERKINS, NB"
8586,"KRASNY, YP"
8587,"KREY, U"
8588,"JACAK, L"
8589,"CALVO, F"
8590,"CHOI, S"
8591,"FRIESCH, OM"
8592,"KNEER, B"
8593,"SCHLEICH, WP"
8594,"EVTEEV, VN"
8595,"MOISEENKO, MV"
8596,"ZHURAVEL, EV"
8597,"GLUSHKO, EY"
8598,"SANTAMORE, DH"
8599,"CROSS, MC"
8600,"CORREA, VF"
8601,"CRUZ, FDL"
8602,"VERNON, D"
8603,"INGERSENT, K"
8604,"SMITH, L"
8605,"SAGUIA, A"
8606,"BOECHAT, B"
8607,"CONTINENTINO, MA"
8608,"BONFIM, OFDA"
8609,"SHIMIZU, Y"
8610,"IKEDA, KS"
8611,"SAWADA, SI"
8612,"KRZYSZTON, T"
8613,"HLUBINA, R"
8614,"HABA, Z"
8615,"PAN, H"
8616,"GRUEMMER, F"
8617,"RUF, F"
8618,"SPETH, J"
8619,"SOUCAIL, M"
8620,"KUBIN, L"
8621,"WADA, K"
8622,"YOSHIDA, SI"
8623,"IHARA, N"
8624,"BALOGH, J"
8625,"KISS, LF"
8626,"MANNELLA, R"
8627,"CAMPBELL, I"
8628,"BOGNER, S"
8629,"MUZYKANTSKII, BA"
8630,"RACCO, A"
8631,"ROHE, D"
8632,"VENKATARAMAN, CT"
8633,"CORNALBA, L"
8634,"MCCLOSKEY, M"
8635,"KURTZE, DA"
8636,"SCAROLA, VW"
8637,"GERTON, JM"
8638,"STREKALOV, D"
8639,"PRODAN, I"
8640,"SERGEEV, A"
8641,"CHUNG, MH"
8642,"ANDERSEN, A"
8643,"ELLEGAARD, C"
8644,"SCHAADT, K"
8645,"KELLER, G"
8646,"EYERT, V"
8647,"HEIJ, CP"
8648,"HADLEY, P"
8649,"MOOIJ, JE"
8650,"HABERLAND, H"
8651,"BONITZ, M"
8652,"KREMP, D"
8653,"ZADOROZHNY, Y"
8654,"HERMAN, DR"
8655,"LIU, Y"
8656,"SAKR, MR"
8657,"RAHIMI, M"
8658,"SNOW, CS"
8659,"COMMENT, A"
8660,"PAPAVASSILIOU, GC"
8661,"LAMMERT, PE"
8662,"HANYU, C"
8663,"HABE, A"
8664,"LIBERATI, CBS"
8665,"UNZICKER, A"
8666,"ASAKAWA, M"
8667,"HATSUDA, T"
8668,"NAKAHARA, Y"
8669,"STARINETS, AO"
8670,"KIM, SP"
8671,"KHANNA, FC"
8672,"LEE, SPKCH"
8673,"IIDA, K"
8674,"BORSANYI, S"
8675,"SZEP, Z"
8676,"CHIANG, CM"
8677,"NETO, JFM"
8678,"SORELLA, SP"
8679,"CADONI, M"
8680,"KLEMM, D"
8681,"DITTRICH, J"
8682,"HIROKAWA, M"
8683,"HUPFER, T"
8684,"LESCHKE, H"
8685,"WARZEL, S"
8686,"FERRARI, C"
8687,"MACRIS, N"
8688,"ICHINOSE, T"
8689,"GRAVNER, J"
8690,"TRACY, CA"
8691,"WIDOM, H"
8692,"COHEN, EGD"
8693,"HENRY, H"
8694,"HAKIM, V"
8695,"BULGAC, A"
8696,"MAGIERSKI, P"
8697,"TROUT, BL"
8698,"AMARATUNGA, G"
8699,"UDREA, F"
8700,"HAKIOGLU, T"
8701,"ROURA, A"
8702,"VERDAGUER, E"
8703,"SCHMIDHUBER, C"
8704,"MACKIE, M"
8705,"TIMMERMANS, E"
8706,"ANASTOPOULOS, C"
8707,"ALVAREZ-LACALLE, E"
8708,"ORTIN, J"
8709,"SAWICKI, P"
8710,"RIEUTORD, M"
8711,"VALDETTARO, L"
8712,"STARK, JB"
8713,"ONOSE, Y"
8714,"WANG, YJ"
8715,"CHRISTIANSON, RJ"
8716,"LAMARRA, SC"
8717,"HOOLEY, C"
8718,"CHATTOPADHYAY, E"
8719,"CHERNY, AY"
8720,"SHANENKO, AA"
8721,"POULTER, AJL"
8722,"ZEMAN, J"
8723,"MAUDE, DK"
8724,"POTEMSKI, M"
8725,"MARTINEZ, G"
8726,"RIEDEL, A"
8727,"HEY, R"
8728,"FRIEDLAND, KJ"
8729,"SEARCH, CP"
8730,"BERMAN, PR"
8731,"LUBASHEVSKIY, IA"
8732,"LAVRENOV, AY"
8733,"OLES, AM"
8734,"KUDASOV, YB"
8735,"BASTEA, S"
8736,"PURI, S"
8737,"REE, FH"
8738,"KENNA, R"
8739,"SEDGEWICK, RD"
8740,"SUGAR, RL"
8741,"THIRION, C"
8742,"HIRABAYASHI, M"
8743,"PIERRE, F"
8744,"POTHIER, H"
8745,"GOUGAM, AB"
8746,"BIRGE, NO"
8747,"ATER, A"
8748,"HERZOG, C"
8749,"MEINKE, JH"
8750,"HERMANS, S"
8751,"VARTANYANTS, IA"
8752,"KOVALCHUK, MV"
8753,"PAVARINI, E"
8754,"SLIVKA, AG"
8755,"LUKACH, PM"
8756,"GUIVAN, AM"
8757,"FUKUI, K"
8758,"OGASAWARA, H"
8759,"KOTANI, A"
8760,"MARUYAMA, H"
8761,"KAWAMURA, N"
8762,"CHABOY, J"
8763,"MARCELLI, A"
8764,"CAPEK, V"
8765,"LATTANZI, G"
8766,"CORREIG, A"
8767,"OMELYAN, IP"
8768,"MRYGLOD, IM"
8769,"DUMACHEV, VN"
8770,"MOISEEV, SI"
8771,"NECHAEV, VN"
8772,"ENG, K"
8773,"FENG, XG"
8774,"POPOVIC, D"
8775,"WASHBURN, S"
8776,"ROBLES, R"
8777,"IZQUIERDO, J"
8778,"VEGA, A"
8779,"BALBAS, LC"
8780,"CHOWDHARY, J"
8781,"PASQUALI, M"
8782,"SHANKAR, V"
8783,"MORSE, DC"
8784,"DROUFFE, JM"
8785,"MOSK, AP"
8786,"REYNOLDS, MW"
8787,"HIJMANS, TW"
8788,"KANTELHARDT, JW"
8789,"FAY, D"
8790,"APPEL, J"
8791,"TIMM, C"
8792,"ZABEL, A"
8793,"NAKAMAE, S"
8794,"RULLIER-ALBENQUE, F"
8795,"DOMANSKI, T"
8796,"REYDELLET, G"
8797,"BENEDETTI, P"
8798,"BRINK, JVD"
8799,"VIGLIANTE, A"
8800,"WOCHNER, P"
8801,"BARBI, M"
8802,"VOGT, M"
8803,"SANTOS, C"
8804,"MISKO, VR"
8805,"GUIDRY, M"
8806,"WU, LA"
8807,"SUN, Y"
8808,"WU, CL"
8809,"GARCIA-GONZALEZ, P"
8810,"GODBY, RW"
8811,"BARONI, S"
8812,"GIRONCOLI, SD"
8813,"GIANNOZZI, P"
8814,"SILVA, TJD"
8815,"CARRETERO-GONZALEZ, R"
8816,"LAL, S"
8817,"FEIGUIN, A"
8818,"ANDERSEN, JO"
8819,"HAUGERUD, H"
8820,"AGRAWAL, H"
8821,"KATZAV, E"
8822,"SANCHEZ-FRIERA, P"
8823,"GAY, C"
8824,"GROSCHE, FM"
8825,"WALKER, IR"
8826,"FREYE, DM"
8827,"STEINER, MJ"
8828,"LONZARICH, GG"
8829,"BEZZI, M"
8830,"DIAMOND, ME"
8831,"TREVES, A"
8832,"KOKAREV, SS"
8833,"LOBKOVSKY, AE"
8834,"WARREN, JA"
8835,"NEATON, JB"
8836,"ASHCROFT, NW"
8837,"PURVIS, L"
8838,"SHI, J"
8839,"FORNARI, M"
8840,"GENG, J"
8841,"HOWELL, D"
8842,"LONGHI, E"
8843,"VANEL, L"
8844,"TUTUC, E"
8845,"OLIVARES-ROBLES, MA"
8846,"LEQUEUX, F"
8847,"AJDARI, A"
8848,"BOHMER, R"
8849,"IZAWA, K"
8850,"TAKAHASHI, H"
8851,"YAMAGUCHI, H"
8852,"SUZUKI, M"
8853,"SASAKI, T"
8854,"FUKASE, T"
8855,"YOSHIDA, Y"
8856,"SETTAI, R"
8857,"SOBNACK, MB"
8858,"OERDING, K"
8859,"RAZUMOV, AV"
8860,"STROGANOV, YG"
8861,"DEAC, IG"
8862,"DAYA, ZA"
8863,"VOROBIEFF, P"
8864,"ECKE, RE"
8865,"METLOV, KL"
8866,"SHAPIRO, BY"
8867,"SHAULOV, A"
8868,"YESHURUN, Y"
8869,"SHIBATA, A"
8870,"TAKEYA, H"
8871,"HIRATA, K"
8872,"ISHIDA, K"
8873,"KAWASAKI, Y"
8874,"TROVARELLI, O"
8875,"CHECHKIN, A"
8876,"GONCHAR, V"
8877,"TANATAROV, L"
8878,"GUIDI, MC"
8879,"GUIDI, G"
8880,"SCHECHTER, M"
8881,"DELFT, JV"
8882,"HERSHFIELD, S"
8883,"GERHARDTS, RR"
8884,"JACKELI, G"
8885,"HENDY, SC"
8886,"HALL, BD"
8887,"CHANG, D"
8888,"TAO, R"
8889,"STREPPAROLA, E"
8890,"VERNES, A"
8891,"PETACCIA, L"
8892,"GOLDONI, A"
8893,"GRILL, L"
8894,"VERDINI, A"
8895,"MODESTI, S"
8896,"HERBSTRITT, F"
8897,"KEMEN, T"
8898,"WANG, JT"
8899,"ZHOU, L"
8900,"ESFARJANI, K"
8901,"KAWAZOE, Y"
8902,"BARREIRO, LA"
8903,"CAMPANHA, JR"
8904,"LAGOS, RE"
8905,"JANG, H"
8906,"GRIMSON, MJ"
8907,"LE, TN"
8908,"RYKOV, A"
8909,"YUDSON, VI"
8910,"ISACSSON, A"
8911,"SHEKHTER, RI"
8912,"JONSON, M"
8913,"HERLERT, A"
8914,"SCHWEIKHARD, L"
8915,"SENZ, V"
8916,"LINDEMANN, S"
8917,"HELD, R"
8918,"LANGARI, A"
8919,"KATOMERIS, G"
8920,"VERGA, AD"
8921,"CHUNG, CH"
8922,"YU, M"
8923,"DRABOLD, DA"
8924,"MEIJER, GI"
8925,"PERRET, J"
8926,"LOCQUET, JP"
8927,"SCHMIDT, HJ"
8928,"JOHNSTON, C"
8929,"MCCOMB, WD"
8930,"FRENKEL, G"
8931,"KHALAK, JN"
8932,"NAIDENOV, A"
8933,"DENT, CJ"
8934,"KRICHEVSKY, A"
8935,"NAD, FY"
8936,"KOGAN, II"
8937,"BERGSTEN, T"
8938,"KOEHLER, SA"
8939,"POWERS, TR"
8940,"RUSSELL, EV"
8941,"ISRAELOFF, NE"
8942,"SCHWARZ, JM"
8943,"FISHER, DS"
8944,"MARTINEZ, LM"
8945,"ANGELL, CA"
8946,"SAENZ, JJ"
8947,"PAREEK, TP"
8948,"GOFF, EL"
8949,"BARBIER, L"
8950,"SALANON, B"
8951,"LIU, XJ"
8952,"ZHANG, WP"
8953,"LI, SQ"
8954,"WANG, YZ"
8955,"BOUGUET, F"
8956,"CURRO, NJ"
8957,"FISHER, RA"
8958,"HAMMEL, PC"
8959,"HEGGER, H"
8960,"PHILLIPS, NE"
8961,"GROVE-RASMUSSEN, K"
8962,"BUITELAAR, M"
8963,"FILINOV, AV"
8964,"KOREPIN, VE"
8965,"DISERTORI, M"
8966,"BARTLETT, P"
8967,"HENDERSON, SI"
8968,"LEE, M"
8969,"CHOI, J"
8970,"COHEN, SD"
8971,"MISCHLER, C"
8972,"ANGELESCU, DE"
8973,"BANERJEE, S"
8974,"GRIFFITHS, RB"
8975,"PENCKWITT, AA"
8976,"SZALMA, F"
8977,"FISCHER, S"
8978,"MANZKE, R"
8979,"KRAPF, A"
8980,"DWELK, H"
8981,"KUHN, PS"
8982,"BANAVAR, J"
8983,"HARJU, AP"
8984,"BRENDEL, B"
8985,"GUILLEUMAS, M"
8986,"BASTEA, M"
8987,"MITCHELL, AC"
8988,"NELLIS, WJ"
8989,"LACERDA, AH"
8990,"HONIG, JM"
8991,"METCALF, P"
8992,"BROOKE, J"
8993,"ROSENBAUM, TF"
8994,"GUSLIENKO, KY"
8995,"SPIEGEL, DR"
8996,"THOMPSON, AL"
8997,"CAMPBELL, WC"
8998,"SANCHEZ, AD"
8999,"REVELLI, JA"
9000,"WIO, HS"
9001,"SINITSYN, NA"
9002,"GHOSAL, A"
9003,"PERTSINIDIS, A"
9004,"KIM, HJ"
9005,"GHATEE, MH"
9006,"SHAMS-ABADI, H"
9007,"PONZI, A"
9008,"RAMZANPOUR, A"
9009,"GOROKHOV, D"
9010,"SHIZUME, K"
9011,"MASUHARA, N"
9012,"MCCULLOCH, I"
9013,"GULACSI, M"
9014,"CODDINGTON, I"
9015,"NAGAEV, EL"
9016,"NEGRIER, M"
9017,"TUAILLON-COMBES, J"
9018,"VOGEL, J"
9019,"HYEON-DEUK, K"
9020,"RATIEVILLE, M"
9021,"BERNERT, A"
9022,"BOU-DIAB, M"
9023,"COSTI, TA"
9024,"ROBERTS, S"
9025,"MUZYKANTSKII, B"
9026,"BEREZHKOVSKII, AM"
9027,"SZABO, A"
9028,"QUEIROZ, SLAD"
9029,"KNILL, E"
9030,"LAFLAMME, R"
9031,"MESOT, J"
9032,"MAKI, HWK"
9033,"BERGER, L"
9034,"CHAUDHURI, P"
9035,"PASK, JE"
9036,"KORTUS, J"
9037,"MOORE, JE"
9038,"SKJETNE, B"
9039,"HELLE, T"
9040,"KOFMAN, R"
9041,"CHEYSSAC, P"
9042,"KOZUB, VI"
9043,"SHELANKOV, AL"
9044,"ALEKSEEV, KN"
9045,"BERGLI, J"
9046,"KONDO, H"
9047,"BRINZANIK, R"
9048,"BOCQUET, L"
9049,"LOSERT, W"
9050,"SCHALK, D"
9051,"DRUMMOND, IT"
9052,"HORGAN, RR"
9053,"CILLA, S"
9054,"FALO, F"
9055,"FLORIA, LM"
9056,"CHANDELIER, F"
9057,"GEORGELIN, Y"
9058,"MASSON, T"
9059,"WALLET, JC"
9060,"PISTOL, ME"
9061,"ROZENFELD, AF"
9062,"TESSONE, CJ"
9063,"JACKIW, R"
9064,"REBBI, C"
9065,"CUSACK, BJ"
9066,"ALEXANDER, TJ"
9067,"OSTROVSKAYA, EA"
9068,"UMENO, Y"
9069,"NY, RG"
9070,"CAPUZZI, P"
9071,"HERNANDEZ, ES"
9072,"SANTORI, C"
9073,"PELTON, M"
9074,"SOLOMON, G"
9075,"DALE, Y"
9076,"YAMAMOTO, Y"
9077,"BROSSEAU, CN"
9078,"POIRIER, M"
9079,"BASSET, M"
9080,"WIRTH, G"
9081,"SPARTA, K"
9082,"REDHAMMER, GJ"
9083,"ROUSSEL, P"
9084,"HEGER, G"
9085,"ROTH, G"
9086,"IONESCU, A"
9087,"GUENTHERODT, G"
9088,"HUENING, F"
9089,"LUEKEN, H"
9090,"CARINI, JP"
9091,"BERNAL, OO"
9092,"ROSE, MS"
9093,"ANDRAKA, B"
9094,"CHAU, R"
9095,"PENZEL, T"
9096,"PETER, JH"
9097,"DOXASTAKIS, M"
9098,"THEODOROU, D"
9099,"RUSS, S"
9100,"TAKAGI, M"
9101,"TSUBONE, T"
9102,"KONNO, S"
9103,"CAFFAREL, M"
9104,"BLOCH, I"
9105,"KOHL, M"
9106,"GREINER, M"
9107,"HANSCH, TW"
9108,"ESSLINGER, T"
9109,"BOBROVSKII, V"
9110,"MIRMELSTEIN, A"
9111,"PODLESNYAK, A"
9112,"ZHDAKHIN, I"
9113,"PRUDNIKOV, VV"
9114,"PRUDNIKOV, PV"
9115,"FEDORENKO, AA"
9116,"KRAMAR, O"
9117,"BARANOV, D"
9118,"YARUNIN, V"
9119,"PRADHAN, S"
9120,"SPERA, M"
9121,"HESS, DW"
9122,"MANGIONI, SE"
9123,"DEZA, RR"
9124,"ELSKENS, Y"
9125,"HEWITT, KC"
9126,"CARVALHO, CAAD"
9127,"JORAS, SE"
9128,"RINALDI, A"
9129,"BERG, J"
9130,"TSITSISHVILI, E"
9131,"FARMER, JD"
9132,"JOSHI, S"
9133,"YEO, J"
9134,"AVERIN, D"
9135,"ABDULLAEV, B"
9136,"MUSAKHANOV, M"
9137,"MULLER, HO"
9138,"FURLAN, M"
9139,"LANGE, M"
9140,"BAEL, MJV"
9141,"LOOK, LV"
9142,"SWERTS, J"
9143,"BRUYNSERAEDE, Y"
9144,"SAVOSTA, MM"
9145,"DOROSHEV, VD"
9146,"BORODIN, VA"
9147,"PASHKEVICH, YG"
9148,"KAMENEV, VI"
9149,"TARASENKO, TN"
9150,"ENGLICH, J"
9151,"KOHOUT, J"
9152,"SOLDATOV, AG"
9153,"BARILO, SN"
9154,"SHIRYAEV, SV"
9155,"SKREBNEV, VA"
9156,"MARCHENKO, VI"
9157,"YAMADA, H"
9158,"BOAKNIN, E"
9159,"HILL, RW"
9160,"PROUST, C"
9161,"LUPIEN, C"
9162,"KADIGROBOV, A"
9163,"ALBERTINI, G"
9164,"LEFEBVRE, J"
9165,"POOLE, PJ"
9166,"FRASER, J"
9167,"AERS, GC"
9168,"CHITHRANI, D"
9169,"WILLIAMS, RL"
9170,"COUTO, MS"
9171,"BUCHLER, HP"
9172,"KANCHARLA, SS"
9173,"BOLECH, CJ"
9174,"REGAL, CA"
9175,"COLLINS, LA"
9176,"SELINGER, RLB"
9177,"SMITH, BB"
9178,"LUO, WD"
9179,"MICNAS, R"
9180,"SIMON, A"
9181,"CHIAVERINI, J"
9182,"YASUMURA, K"
9183,"KORI, H"
9184,"ODAGAKI, T"
9185,"KEHR, KW"
9186,"BORGHARDT, A"
9187,"KARPENKO, D"
9188,"HAN, PD"
9189,"ASAMITSU, A"
9190,"GANBOLD, G"
9191,"BOYADJIEV, TL"
9192,"TODOROV, MD"
9193,"MUKHERJEE, A"
9194,"GLASSER, ML"
9195,"GENCHEV, ZD"
9196,"MANEKAR, MA"
9197,"MOSSA, S"
9198,"ANDERGASSEN, S"
9199,"OSTROVSKY, PM"
9200,"MARKIEWICZ, RS"
9201,"ISHII, Y"
9202,"FUJIWARA, T"
9203,"FUKUDA, K"
9204,"ITAKURA, M"
9205,"TAKASAKI, H"
9206,"KUMAGAI, K"
9207,"NOZAKI, K"
9208,"MITO, T"
9209,"THESSIEU, C"
9210,"PERTSEV, NA"
9211,"EMELYANOV, AY"
9212,"VILJOEN, HJ"
9213,"LAUDERBACK, LL"
9214,"MASLOV, VP"
9215,"JIN, Q"
9216,"GUO, Z"
9217,"DING, D"
9218,"GARCIA-LEKUE, A"
9219,"LAMBERTI, PW"
9220,"AKHIEZER, AI"
9221,"ISAYEV, AA"
9222,"PELETMINSKY, SV"
9223,"YATSENKO, AA"
9224,"BAKAI, A"
9225,"CHALYI, A"
9226,"KOZLOVSKII, M"
9227,"IVASHKEVICH, EV"
9228,"POVOLOTSKY, AM"
9229,"PRIEZZHEV, VB"
9230,"VIVES, E"
9231,"PLANES, A"
9232,"ROTERS, L"
9233,"BORIS, AV"
9234,"MANDAL, P"
9235,"KOVALEVA, NN"
9236,"PUCHER, K"
9237,"HEMBERGER, J"
9238,"DOERR, K"
9239,"WALTER, T"
9240,"SAHANA, M"
9241,"ECKERT, D"
9242,"SCHULTZ, L"
9243,"BRAND, K"
9244,"LEHMANN, M"
9245,"KAZAKOV, AY"
9246,"LUZ, MGED"
9247,"RAPOSO, EP"
9248,"LEI, T"
9249,"HAWKINS, RJ"
9250,"HANKE, A"
9251,"MERRITT, D"
9252,"FORTUNATO, S"
9253,"FELDER, G"
9254,"GARCIA-BELLIDO, J"
9255,"GREENE, PB"
9256,"KOFMAN, L"
9257,"LINDE, A"
9258,"TKACHEV, I"
9259,"KIRILLOV, AA"
9260,"GHOSH, PK"
9261,"ZHUKOVSKY, VC"
9262,"KLIMENKO, KG"
9263,"KHUDYAKOV, VV"
9264,"EBERT, D"
9265,"DIB, CO"
9266,"ESPINOSA, OR"
9267,"BROWN, J"
9268,"HICKMAN, C"
9269,"WAGNER, DG"
9270,"ZHELIGOVSKY, VA"
9271,"PODVIGINA, OM"
9272,"BEC, J"
9273,"MORETTO, LG"
9274,"ELLIOTT, JB"
9275,"PHAIR, L"
9276,"WOZNIAK, GJ"
9277,"MIRNY, L"
9278,"SHAKHNOVICH, E"
9279,"BERGE, L"
9280,"RASMUSSEN, JJ"
9281,"VLASOV, AA"
9282,"BARDOU, F"
9283,"RIVERA, M"
9284,"YEUNG, C"
9285,"FIRPO, MC"
9286,"LARIONOV, AA"
9287,"FEDICHKIN, LE"
9288,"KOKIN, AA"
9289,"VALIEV, KA"
